OGLE-BLG-RRLYR-62639  12.604 16.000  0.42382811 0.00000171  7000.13994  0.240  0.151 5.482  0.095 4.071  0.56843724 0.00001494  7000.02917  0.063  0.101 4.601  0.000   -  
OGLE-BLG-RRLYR-62717  15.052    -    0.36209376 0.00000206  7000.15582  0.256  0.157 4.929  0.054 3.634  0.48553318 0.00001215  7000.35990  0.083  0.000   -    0.127 3.289
OGLE-BLG-RRLYR-62721  16.780    -    0.39333103 0.00000708  7000.29640  0.163  0.140   -    0.000   -    0.52889846 0.00002489  7000.30269  0.077  0.000   -    0.000   -  
OGLE-BLG-RRLYR-62815  16.363    -    0.32242175 0.00000087  7000.14735  0.238  0.131 5.497  0.000   -    0.43561970 0.00000279  7000.15302  0.139  0.238 4.249  0.000   -  
OGLE-BLG-RRLYR-62986  16.826    -    0.35438385 0.00000528  7000.20368  0.239  0.172 4.804  0.000   -    0.47629136 0.00000886  7000.42729  0.193  0.216 3.901  0.000   -  
OGLE-BLG-RRLYR-63109  18.223    -    0.34999790 0.00000233  7000.31835  0.254  0.000   -    0.000   -    0.47062114 0.00000732  7000.29077  0.201  0.351 4.745  0.000   -  
OGLE-BLG-RRLYR-63246  15.324    -    0.40579119 0.00000092  7000.35076  0.258  0.172 4.985  0.089 3.681  0.54415891 0.00000449  7000.44207  0.106  0.131 4.064  0.000   -  
OGLE-BLG-RRLYR-63404  16.184    -    0.39708457 0.00000207  7000.38581  0.258  0.087   -    0.000   -    0.53208856 0.00000645  7000.49897  0.119  0.343 4.089  0.000   -  
OGLE-BLG-RRLYR-63552  15.907    -    0.34606467 0.00000091  7000.20640  0.230  0.143 5.382  0.000   -    0.46548649 0.00000189  7000.10238  0.213  0.197 4.054  0.000   -  
OGLE-BLG-RRLYR-63660  15.828    -    0.33099104 0.00000047  7000.17178  0.271  0.070 5.169  0.113 4.506  0.44727703 0.00000794  7000.40827  0.027  0.000   -    0.000   -  
OGLE-BLG-RRLYR-63769  14.959    -    0.31664492 0.00000531  7000.20198  0.247  0.122 4.889  0.076 4.167  0.42812862 0.00002552  7000.36179  0.107  0.090 4.183  0.000   -  
OGLE-BLG-RRLYR-63878  16.923    -    0.34599972 0.00000131  7000.30117  0.258  0.139 4.897  0.000   -    0.46530777 0.00000294  7000.13334  0.164  0.228 4.493  0.000   -  
OGLE-BLG-RRLYR-64323  17.631    -    0.34658759 0.00000676  7000.25142  0.259  0.167 5.559  0.000   -    0.46638914 0.00001023  7000.04187  0.297  0.272 4.240  0.000   -  
OGLE-BLG-RRLYR-64437  16.348    -    0.39670416 0.00000129  7000.03281  0.241  0.143 5.246  0.000   -    0.53220455 0.00000438  7000.24901  0.136  0.148 5.048  0.000   -  
OGLE-BLG-RRLYR-64635  16.835    -    0.29633535 0.00000085  7000.01176  0.215  0.143 5.036  0.097 3.278  0.40252743 0.00000178  7000.11344  0.197  0.115   -    0.000   -  
OGLE-BLG-RRLYR-64650  15.959    -    0.40428363 0.00000137  7000.00024  0.265  0.242 5.097  0.070 3.388  0.54274564 0.00000582  7000.46446  0.178  0.143 4.094  0.107 1.128
OGLE-BLG-RRLYR-64705  17.671    -    0.40371052 0.00000831  7000.36269  0.258  0.192 5.413  0.000   -    0.54120511 0.00001923  7000.34350  0.169  0.000   -    0.000   -  
OGLE-BLG-RRLYR-64714  12.003    -    0.34247282 0.00000361  7000.30166  0.268  0.162 5.033  0.077 1.964  0.46125561 0.00000380  7000.38825  0.305  0.217 3.919  0.045 2.923
OGLE-BLG-RRLYR-64984  17.296    -    0.34912182 0.00000676  7000.06294  0.254  0.194 4.562  0.000   -    0.46977379 0.00001685  7000.44044  0.211  0.232 4.213  0.000   -  
OGLE-BLG-RRLYR-65018  15.216    -    0.31713776 0.00000070  7000.28898  0.243  0.110 4.963  0.051 3.823  0.42853922 0.00000288  7000.26491  0.101  0.141 4.041  0.116 3.381
OGLE-BLG-RRLYR-65039  15.811    -    0.41190667 0.00000104  7000.32672  0.265  0.224 5.170  0.080 3.265  0.55240550 0.00000291  7000.29431  0.160  0.169 4.438  0.101 1.632
OGLE-BLG-RRLYR-65092  17.605    -    0.35794712 0.00000473  7000.14827  0.281  0.160 4.969  0.154 4.719  0.48078341 0.00002773  7000.18711  0.081  0.000   -    0.000   -  
OGLE-BLG-RRLYR-65251  15.574    -    0.34989405 0.00000085  7000.04145  0.251  0.169 5.300  0.070 3.402  0.47064494 0.00000166  7000.25357  0.225  0.182 4.177  0.111 2.054
OGLE-BLG-RRLYR-65261  17.609    -    0.35650996 0.00000449  7000.21575  0.283  0.207 5.119  0.000   -    0.47937729 0.00001002  7000.04215  0.205  0.240 4.438  0.000   -  
OGLE-BLG-RRLYR-65675  17.501    -    0.35691008 0.00000613  7000.31297  0.286  0.142 4.907  0.000   -    0.47854571 0.00005269  7000.05087  0.065  0.000   -    0.000   -  
OGLE-BLG-RRLYR-65737  15.662    -    0.35850972 0.00000556  7000.05753  0.256  0.189 4.854  0.000   -    0.48236146 0.00000790  7000.11973  0.290  0.253 4.116  0.143 3.325
OGLE-BLG-RRLYR-66065  16.644    -    0.35826259 0.00000233  7000.15883  0.252  0.162 4.985  0.072 3.499  0.48104321 0.00001441  7000.16945  0.095  0.000   -    0.000   -  
OGLE-BLG-RRLYR-66273  17.500    -    0.34551932 0.00000884  7000.21462  0.241  0.165   -    0.000   -    0.46512591 0.00001150  7000.09181  0.284  0.178 4.139  0.000   -  
OGLE-BLG-RRLYR-66441  17.448    -    0.36255443 0.00000285  7000.31340  0.255  0.171 4.795  0.107 3.920  0.48667294 0.00001608  7000.38765  0.087  0.000   -    0.000   -  
OGLE-BLG-RRLYR-66497  17.714    -    0.35267033 0.00000720  7000.18619  0.257  0.000   -    0.000   -    0.47402278 0.00001787  7000.27009  0.183  0.000   -    0.000   -  
OGLE-BLG-RRLYR-66500  17.539    -    0.35890272 0.00000785  7000.19199  0.233  0.000   -    0.000   -    0.48195958 0.00003336  7000.40641  0.098  0.000   -    0.000   -  
OGLE-BLG-RRLYR-66611  17.600    -    0.35228524 0.00000708  7000.02731  0.282  0.233 5.249  0.000   -    0.47354290 0.00001359  7000.43173  0.208  0.275 3.694  0.000   -  
OGLE-BLG-RRLYR-66653  17.630    -    0.34106588 0.00000763  7000.10750  0.268  0.169 4.988  0.000   -    0.45934221 0.00001849  7000.11321  0.219  0.155 4.350  0.000   -  
OGLE-BLG-RRLYR-66722  17.626    -    0.34317396 0.00000808  7000.29883  0.264  0.213   -    0.000   -    0.46210370 0.00001026  7000.09507  0.255  0.335 3.976  0.000   -  
OGLE-BLG-RRLYR-66740  17.563    -    0.38970422 0.00000723  7000.15673  0.260  0.174 4.920  0.000   -    0.52254267 0.00002324  7000.31164  0.149  0.000   -    0.000   -  
OGLE-BLG-RRLYR-66861  15.035    -    0.43118464 0.00000181  7000.11551  0.231  0.199 5.346  0.069 3.841  0.57820230 0.00001152  7000.06335  0.072  0.000   -    0.000   -  
OGLE-BLG-RRLYR-67196  17.215    -    0.45845224 0.00000451  7000.06842  0.237  0.153 5.203  0.132 4.084  0.61574317 0.00001429  7000.30605  0.120  0.256 4.076  0.280 1.602
OGLE-BLG-RRLYR-67204  14.714    -    0.40327007 0.00000196  7000.22281  0.263  0.172 5.235  0.091 3.428  0.54046946 0.00001402  7000.37692  0.070  0.116 4.079  0.127   -  
OGLE-BLG-RRLYR-67253  14.831    -    0.36600265 0.00000155  7000.31121  0.257  0.120 5.046  0.080 3.935  0.49194708 0.00001693  7000.12338  0.045  0.000   -    0.000   -  
OGLE-BLG-RRLYR-67256  15.857    -    0.36649122 0.00000244  7000.02678  0.238  0.137 5.127  0.055 3.526  0.49233417 0.00000915  7000.23187  0.139  0.142 5.121  0.000   -  
OGLE-BLG-RRLYR-67415  16.035    -    0.34834029 0.00000246  7000.19981  0.265  0.166 5.024  0.094 3.160  0.46837808 0.00000499  7000.44122  0.180  0.186 4.007  0.080 2.936
OGLE-BLG-RRLYR-67766  15.422    -    0.34599788 0.00000137  7000.17117  0.234  0.119 5.034  0.097 3.363  0.46558113 0.00000367  7000.34122  0.159  0.124 4.067  0.000   -  
OGLE-BLG-RRLYR-67785  16.379    -    0.34174827 0.00000166  7000.08286  0.255  0.190 5.152  0.000   -    0.46002413 0.00000407  7000.04273  0.235  0.183 4.142  0.091 3.453
OGLE-BLG-RRLYR-67817  17.115    -    0.35393132 0.00000459  7000.04077  0.282  0.228 5.064  0.000   -    0.47596381 0.00000681  7000.42056  0.202  0.211 4.049  0.242 3.234
OGLE-BLG-RRLYR-67837  17.727    -    0.35138145 0.00000427  7000.17781  0.268  0.182 4.883  0.000   -    0.47249586 0.00000897  7000.19039  0.210  0.304 4.022  0.000   -  
OGLE-BLG-RRLYR-67863  14.533    -    0.33052761 0.00000070  7000.29045  0.278  0.119 4.852  0.054 4.292  0.44649299 0.00000874  7000.31631  0.042  0.000   -    0.000   -  
OGLE-BLG-RRLYR-67864  16.809    -    0.35832983 0.00000224  7000.21962  0.236  0.138 5.153  0.084   -    0.48143511 0.00001145  7000.20055  0.095  0.000   -    0.000   -  
OGLE-BLG-RRLYR-67886  17.166    -    0.34611056 0.00000334  7000.17084  0.254  0.000   -    0.000   -    0.46584971 0.00001079  7000.28741  0.129  0.306 3.574  0.244 4.245
OGLE-BLG-RRLYR-67957  18.378    -    0.35706081 0.00000716  7000.22436  0.216  0.000   -    0.000   -    0.47958488 0.00001146  7000.34149  0.121  0.000   -    0.000   -  
OGLE-BLG-RRLYR-68090  15.432    -    0.35588244 0.00000145  7000.10690  0.259  0.150 5.233  0.082 3.756  0.47802399 0.00000504  7000.14380  0.138  0.091 3.840  0.000   -  
OGLE-BLG-RRLYR-68105  17.049    -    0.40053041 0.00000311  7000.39435  0.258  0.223 4.961  0.000   -    0.53621088 0.00001979  7000.07987  0.078  0.000   -    0.000   -  
