OGLE-GD-RRLYR-05167  14.606 15.578  0.33814569 0.00000090  7000.21458  0.248  0.106 5.085  0.093 3.661  0.45608948 0.00000641  7000.39852  0.074  0.187 3.523  0.092   -  
OGLE-GD-RRLYR-05359  17.789 18.824  0.38338556 0.00000517  7000.31222  0.260  0.000   -    0.000   -    0.51392630 0.00001284  7000.50882  0.169  0.252   -    0.000   -  
OGLE-GD-RRLYR-05465  15.821 16.538  0.36079620 0.00000110  7000.27376  0.284  0.193 4.931  0.069 3.525  0.48445561 0.00000412  7000.36707  0.154  0.145 3.939  0.000   -  
OGLE-GD-RRLYR-05747  17.153 17.986  0.33896352 0.00000277  7000.04330  0.254  0.206 5.377  0.137 3.195  0.45669986 0.00000377  7000.33182  0.266  0.225 4.093  0.166 2.045
OGLE-GD-RRLYR-05802  16.174 17.693  0.37029788 0.00000238  7000.32329  0.277  0.133 4.928  0.078   -    0.49677958 0.00001311  7000.47458  0.118  0.000   -    0.240 1.414
OGLE-GD-RRLYR-05818  17.876 18.647  0.36176108 0.00000489  7000.13075  0.287  0.000   -    0.000   -    0.48615564 0.00001448  7000.40356  0.152  0.000   -    0.000   -  
OGLE-GD-RRLYR-05837  17.263    -    0.35594961 0.00000194  7000.08139  0.234  0.168 5.066  0.117 4.134  0.47833560 0.00000400  7000.28287  0.203  0.165 3.874  0.000   -  
OGLE-GD-RRLYR-05864  15.815    -    0.34864083 0.00000084  7000.25837  0.236  0.152 5.260  0.090 3.802  0.46940623 0.00000204  7000.38596  0.218  0.300 4.032  0.068 1.255
OGLE-GD-RRLYR-06123  15.530 16.678  0.38633715 0.00000121  7000.09215  0.258  0.168 5.069  0.078 3.247  0.51781629 0.00000958  7000.46669  0.056  0.000   -    0.000   -  
OGLE-GD-RRLYR-06333  16.621 17.619  0.39772584 0.00000236  7000.01843  0.247  0.184 5.169  0.134 3.663  0.53365150 0.00000822  7000.49706  0.168  0.121   -    0.000   -  
OGLE-GD-RRLYR-06385  16.462 18.552  0.40736565 0.00000368  7000.37093  0.285  0.161 5.109  0.000   -    0.54544049 0.00002483  7000.37607  0.079  0.000   -    0.000   -  
OGLE-GD-RRLYR-06743  15.809 16.789  0.34298087 0.00000320  7000.22193  0.250  0.220 5.010  0.103 2.542  0.46201516 0.00000370  7000.32635  0.290  0.232 4.245  0.128 2.645
OGLE-GD-RRLYR-06962  15.102 15.906  0.36535340 0.00000122  7000.32733  0.260  0.182 5.118  0.036 3.042  0.49080453 0.00000425  7000.14069  0.161  0.172 3.870  0.086 2.761
OGLE-GD-RRLYR-07056  15.843 16.519  0.36415460 0.00000164  7000.25616  0.280  0.193 4.646  0.102 3.192  0.48860714 0.00000397  7000.45353  0.189  0.216 4.048  0.000   -  
OGLE-GD-RRLYR-07411  17.054 18.076  0.25534730 0.00000167  7000.15488  0.213  0.119   -    0.000   -    0.35143346 0.00000244  7000.20264  0.277  0.240 4.258  0.000   -  
OGLE-GD-RRLYR-07553  16.528    -    0.35954426 0.00000125  7000.14368  0.263  0.187 4.826  0.096 3.058  0.48270222 0.00000522  7000.02701  0.108  0.000   -    0.000   -  
OGLE-GD-RRLYR-07643  18.022    -    0.41342983 0.00000307  7000.23851  0.291  0.335 5.763  0.000   -    0.55471291 0.00000994  7000.24873  0.144  0.000   -    0.000   -  
OGLE-GD-RRLYR-07762  16.259 17.781  0.35853083 0.00000337  7000.21076  0.245  0.122 4.548  0.000   -    0.48171998 0.00000916  7000.14313  0.187  0.322 4.626  0.000   -  
OGLE-GD-RRLYR-07910  15.809 16.743  0.41047003 0.00000181  7000.03714  0.265  0.186 5.455  0.048   -    0.55113505 0.00000690  7000.39323  0.171  0.181 4.418  0.000   -  
OGLE-GD-RRLYR-07943  15.858 16.884  0.41387093 0.00000213  7000.28514  0.260  0.295 5.282  0.103 3.293  0.55466226 0.00000608  7000.13844  0.139  0.180 2.944  0.000   -  
OGLE-GD-RRLYR-08006  16.549 17.597  0.43791816 0.00000251  7000.01463  0.260  0.264 5.706  0.000   -    0.58695722 0.00001930  7000.50451  0.079  0.000   -    0.000   -  
OGLE-GD-RRLYR-08342  16.822 17.817  0.36583612 0.00000270  7000.22575  0.254  0.133 5.410  0.000   -    0.49112228 0.00000918  7000.41759  0.135  0.249 4.247  0.000   -  
OGLE-GD-RRLYR-08439  14.958 15.825  0.38802182 0.00000090  7000.35748  0.257  0.161 5.127  0.072 3.466  0.52001893 0.00001128  7000.22088  0.045  0.201 2.231  0.000   -  
OGLE-GD-RRLYR-08521  15.057 15.858  0.43438194 0.00000260  7000.21879  0.243  0.178 5.357  0.114 3.662  0.58269962 0.00000718  7000.50666  0.094  0.162 4.523  0.188 3.361
OGLE-GD-RRLYR-08550  15.077 16.391  0.38771874 0.00000185  7000.01087  0.255  0.161 5.190  0.088 3.356  0.52019231 0.00000638  7000.03508  0.142  0.110 3.976  0.000   -  
OGLE-GD-RRLYR-08603  16.911 17.983  0.26329183 0.00000213  7000.15426  0.222  0.208 5.288  0.000   -    0.36131208 0.00000314  7000.15297  0.229  0.310 4.501  0.000   -  
OGLE-GD-RRLYR-08642  15.485 16.492  0.32263326 0.00000124  7000.07774  0.225  0.088 5.452  0.072 4.443  0.43616029 0.00000480  7000.10036  0.095  0.095   -    0.111   -  
OGLE-GD-RRLYR-08699  15.692 16.595  0.39996044 0.00000218  7000.01361  0.256  0.144 5.065  0.086 3.797  0.53615092 0.00001419  7000.52530  0.065  0.000   -    0.000   -  
OGLE-GD-RRLYR-08983  16.916    -    0.34586722 0.00000128  7000.03999  0.247  0.107 5.148  0.000   -    0.46538198 0.00000288  7000.22817  0.184  0.000   -    0.000   -  
OGLE-GD-RRLYR-09033  16.095    -    0.42650109 0.00000107  7000.21643  0.262  0.220 5.280  0.081 3.476  0.57170502 0.00000492  7000.34908  0.094  0.166   -    0.000   -  
OGLE-GD-RRLYR-09138  17.176    -    0.35237606 0.00000111  7000.34315  0.272  0.169 5.430  0.000   -    0.47348328 0.00000611  7000.21419  0.098  0.000   -    0.000   -  
OGLE-GD-RRLYR-09253  16.228    -    0.37380415 0.00000159  7000.25454  0.227  0.148 5.959  0.221 3.270  0.50212498 0.00000281  7000.00714  0.194  0.156 4.379  0.148 2.761
OGLE-GD-RRLYR-09484  16.646    -    0.35663264 0.00000107  7000.06777  0.268  0.178 4.884  0.000   -    0.47933763 0.00000265  7000.39365  0.220  0.139 4.277  0.000   -  
OGLE-GD-RRLYR-09671  16.954    -    0.28860689 0.00000105  7000.01865  0.277  0.245 3.909  0.128 1.268  0.39211585 0.00000291  7000.31917  0.183  0.285 3.110  0.314 0.512
OGLE-GD-RRLYR-09818  17.543    -    0.34997822 0.00000185  7000.31517  0.236  0.145   -    0.141   -    0.47070316 0.00000371  7000.23773  0.224  0.000   -    0.164 1.901
OGLE-GD-RRLYR-09892  16.159    -    0.40386015 0.00000079  7000.13319  0.254  0.179 5.308  0.000   -    0.54159907 0.00000336  7000.09636  0.121  0.000   -    0.000   -  
OGLE-GD-RRLYR-10012  17.485    -    0.36419358 0.00000327  7000.31122  0.240  0.232 4.904  0.000   -    0.48941942 0.00000506  7000.40613  0.232  0.354 4.025  0.000   -  
OGLE-GD-RRLYR-10136  17.482    -    0.41514643 0.00000190  7000.06659  0.255  0.183 4.620  0.000   -    0.55662501 0.00000659  7000.50166  0.114  0.467 3.907  0.348   -  
