# ID	Type	RA	Decl	I	V	V_I	P_1	dP_1	T0_1	A_1	R21_1	phi21_1	R31_1	phi31_1	ID_OGLE_II	ID_OGLE_III	ID_OGLE_IV	ID_OTHER
OGLE-BLG-RRLYR-41889	RRab	17:01:12.54	-30:06:45.8	15.265	-99.99	-99.99	0.6102895	0.0000058	7000.47658	0.496	0.473	4.753	0.305	3.679	-99.99	-99.99	BLG884.18.46626	NGC6266-NV184	
OGLE-BLG-RRLYR-41891	RRab	17:01:12.63	-30:06:41.5	14.887	-99.99	-99.99	0.5558642	0.0000056	7000.23041	0.442	0.396	4.405	0.255	2.810	-99.99	-99.99	BLG884.18.45112	NGC6266-NV190	
OGLE-BLG-RRLYR-41892	RRc	17:01:12.65	-30:07:19.9	15.125	-99.99	-99.99	0.2993431	0.0000008	7000.21886	0.283	0.137	5.358	0.110	4.080	-99.99	-99.99	BLG884.18.44793	NGC6266-NV141	
OGLE-BLG-RRLYR-41894	RRab	17:01:12.70	-30:07:21.8	14.775	-99.99	-99.99	0.6052050	0.0000031	7000.42245	0.396	0.437	4.387	0.152	2.870	-99.99	-99.99	BLG884.18.48488	NGC6266-NV138	
OGLE-BLG-RRLYR-41895	RRab	17:01:12.70	-30:06:11.7	15.031	-99.99	-99.99	0.5854560	0.0000012	7000.28482	0.493	0.507	4.598	0.315	3.072	-99.99	-99.99	BLG884.18.45317	NGC6266-NV213	
OGLE-BLG-RRLYR-41898	RRab	17:01:12.74	-30:05:59.3	13.879	-99.99	-99.99	0.4960787	0.0000041	7000.17697	0.195	0.383	4.309	0.215	2.269	-99.99	-99.99	BLG884.18.44201	NGC6266-NV220	
OGLE-BLG-RRLYR-41899	RRab	17:01:12.77	-30:06:55.4	14.485	-99.99	-99.99	0.5256251	0.0000041	7000.23814	0.377	0.396	4.136	0.181	1.808	-99.99	-99.99	BLG884.18.44039	NGC6266-NV241	
OGLE-BLG-RRLYR-41901	RRc	17:01:12.90	-30:07:25.7	15.076	-99.99	-99.99	0.3155845	0.0000007	7000.18177	0.228	0.057	4.766	0.061	4.913	-99.99	-99.99	BLG884.18.44755	NGC6266-NV133	
OGLE-BLG-RRLYR-41903	RRab	17:01:12.96	-30:09:05.4	15.253	-99.99	-99.99	0.5479066	0.0000005	7000.38226	0.651	0.553	4.403	0.366	2.734	-99.99	-99.99	BLG884.18.44523	NGC6266-V32	
OGLE-BLG-RRLYR-41904	RRab	17:01:12.97	-30:07:21.7	14.985	-99.99	-99.99	0.5404515	0.0000031	7000.06859	0.449	0.441	4.479	0.308	2.832	-99.99	-99.99	BLG884.18.44777	NGC6266-NV139	
OGLE-BLG-RRLYR-41905	RRab	17:01:13.02	-30:06:58.6	14.488	-99.99	-99.99	0.6032133	0.0000040	7000.42762	0.383	0.477	4.548	0.281	2.838	-99.99	-99.99	BLG884.18.43820	NGC6266-NV162	
OGLE-BLG-RRLYR-41906	RRc	17:01:13.08	-30:07:03.4	15.005	-99.99	-99.99	0.2706364	0.0000006	7000.22988	0.263	0.157	4.530	0.091	3.068	-99.99	-99.99	BLG884.18.44913	NGC6266-NV155	
OGLE-BLG-RRLYR-41907	RRc	17:01:13.11	-30:06:48.1	13.881	-99.99	-99.99	0.2890271	0.0000019	7000.06844	0.099	0.204	5.006	0.077	-99.99	-99.99	-99.99	BLG884.18.44082	NGC6266-NV178	
OGLE-BLG-RRLYR-41908	RRc	17:01:13.12	-30:06:38.7	15.305	-99.99	-99.99	0.3184184	0.0000029	7000.30483	0.226	0.152	5.346	0.114	4.296	-99.99	-99.99	BLG884.18.46696	NGC6266-NV197	
OGLE-BLG-RRLYR-41909	RRc	17:01:13.13	-30:06:54.2	15.292	-99.99	-99.99	0.2897794	0.0000014	7000.28412	0.281	0.137	5.218	0.090	3.728	-99.99	-99.99	BLG884.18.48836	NGC6266-NV166	
OGLE-BLG-RRLYR-41911	RRab	17:01:13.22	-30:06:06.2	15.244	-99.99	-99.99	0.4614927	0.0000006	7000.18876	0.978	0.545	3.959	0.376	2.010	-99.99	-99.99	BLG884.18.45336	NGC6266-NV215	
OGLE-BLG-RRLYR-41912	RRc	17:01:13.26	-30:06:48.5	15.006	-99.99	-99.99	0.2626563	0.0000020	7000.07588	0.236	0.125	5.145	0.099	-99.99	-99.99	-99.99	BLG884.18.45031	NGC6266-NV176	
OGLE-BLG-RRLYR-41913	RRab	17:01:13.29	-30:06:41.0	14.816	-99.99	-99.99	0.5856327	0.0000012	7000.21604	0.415	0.535	4.651	0.300	3.201	-99.99	-99.99	BLG884.18.45125	NGC6266-NV191	
OGLE-BLG-RRLYR-41915	RRab	17:01:13.38	-30:06:44.6	13.875	-99.99	-99.99	0.5687558	0.0000023	7000.19016	0.177	0.507	4.371	0.302	2.705	-99.99	-99.99	BLG884.18.44098	NGC6266-NV183	
OGLE-BLG-RRLYR-41916	RRc	17:01:13.43	-30:06:51.8	15.696	-99.99	-99.99	0.3176891	0.0000050	7000.29849	0.111	0.000	-99.99	0.290	-99.99	-99.99	-99.99	BLG884.18.46563	NGC6266-NV173	
OGLE-BLG-RRLYR-41917	RRab	17:01:13.57	-30:06:57.8	14.655	-99.99	-99.99	0.5943318	0.0000008	7000.41867	0.473	0.543	4.449	0.357	2.804	-99.99	-99.99	BLG884.18.44339	NGC6266-NV163	
OGLE-BLG-RRLYR-41918	RRab	17:01:13.66	-30:07:10.4	14.818	-99.99	-99.99	0.5605607	0.0000012	7000.14388	0.697	0.555	4.366	0.393	2.588	-99.99	-99.99	BLG884.18.44853	NGC6266-NV148	
OGLE-BLG-RRLYR-41919	RRab	17:01:13.68	-30:06:01.5	15.034	-99.99	-99.99	0.4447447	0.0000019	7000.02221	0.590	0.416	4.107	0.280	1.929	-99.99	-99.99	BLG884.18.45360	NGC6266-NV218	
OGLE-BLG-RRLYR-41920	RRc	17:01:13.69	-30:05:22.6	17.197	-99.99	-99.99	0.3181882	0.0000021	7000.10446	0.439	0.189	5.110	0.000	-99.99	-99.99	-99.99	BLG884.18.70931	NGC6266-NV94
OGLE-BLG-RRLYR-41922	RRc	17:01:13.73	-30:06:25.7	15.364	-99.99	-99.99	0.2709056	0.0000006	7000.21763	0.251	0.115	4.824	0.000	-99.99	-99.99	-99.99	BLG884.18.45234	NGC6266-NV202	
OGLE-BLG-RRLYR-41923	RRc	17:01:13.78	-30:06:18.6	15.013	-99.99	-99.99	0.2883259	0.0000011	7000.15253	0.239	0.142	5.037	0.095	3.726	-99.99	-99.99	BLG884.18.45277	NGC6266-NV209	
OGLE-BLG-RRLYR-41924	RRc	17:01:13.81	-30:06:44.1	15.201	-99.99	-99.99	0.3018912	0.0000008	7000.17760	0.257	0.089	5.206	0.067	-99.99	-99.99	-99.99	BLG884.18.46640	NGC6266-NV186	
OGLE-BLG-RRLYR-41925	RRab	17:01:13.87	-30:07:02.4	13.898	-99.99	-99.99	0.7197472	0.0000031	7000.14865	0.111	0.366	4.902	0.152	3.716	-99.99	-99.99	BLG884.18.44020	NGC6266-NV157	
OGLE-BLG-RRLYR-41927	RRc	17:01:13.94	-30:06:51.6	14.991	-99.99	-99.99	0.3132398	0.0000016	7000.26019	0.218	0.133	4.390	0.069	3.379	-99.99	-99.99	BLG884.18.46571	NGC6266-NV172	
OGLE-BLG-RRLYR-41929	RRab	17:01:14.20	-30:07:09.2	15.159	-99.99	-99.99	0.4677404	0.0000002	7000.40391	0.846	0.494	4.111	0.396	2.222	-99.99	-99.99	BLG884.18.44864	NGC6266-V83	
OGLE-BLG-RRLYR-41931	RRab	17:01:14.33	-30:06:17.9	15.205	-99.99	-99.99	0.4371962	0.0000004	7000.11324	0.833	0.506	4.084	0.335	2.093	-99.99	-99.99	BLG884.18.45286	NGC6266-NV210	
OGLE-BLG-RRLYR-41932	RRab	17:01:14.46	-30:06:58.3	12.113	-99.99	-99.99	0.5571488	0.0000064	7000.32438	0.031	0.709	4.405	0.195	2.548	-99.99	-99.99	BLG884.18.43412	NGC6266-NV161
OGLE-BLG-RRLYR-41933	RRab	17:01:14.50	-30:04:00.3	14.978	-99.99	-99.99	0.5639501	0.0000011	7000.39529	0.578	0.508	4.452	0.329	2.819	-99.99	-99.99	BLG884.18.45618	NGC6266-V7	
OGLE-BLG-RRLYR-41934	RRab	17:01:14.54	-30:07:12.2	15.103	-99.99	-99.99	0.5666828	0.0000030	7000.23318	0.521	0.484	4.435	0.303	2.663	-99.99	-99.99	BLG884.18.44839	NGC6266-NV145	
OGLE-BLG-RRLYR-41935	RRab	17:01:14.57	-30:07:34.1	15.107	-99.99	-99.99	0.5132318	0.0000034	7000.24334	0.668	0.393	4.328	0.208	2.416	-99.99	-99.99	BLG884.18.44718	NGC6266-NV126	
OGLE-BLG-RRLYR-41936	RRab	17:01:14.72	-30:08:28.7	15.316	-99.99	-99.99	0.4940876	0.0000010	7000.15949	0.637	0.490	4.193	0.322	2.326	-99.99	-99.99	BLG884.18.44570	NGC6266-NV95	
OGLE-BLG-RRLYR-41937	RRc	17:01:14.74	-30:07:32.6	14.816	-99.99	-99.99	0.3291905	0.0000010	7000.03539	0.183	0.106	5.181	0.088	4.033	-99.99	-99.99	BLG884.18.44723	NGC6266-NV129	
OGLE-BLG-RRLYR-41938	RRc	17:01:14.80	-30:09:43.6	15.411	-99.99	-99.99	0.3191559	0.0000005	7000.00122	0.255	0.088	4.860	0.080	4.371	-99.99	-99.99	BLG884.18.44467	NGC6266-NV119	
OGLE-BLG-RRLYR-41940	RRab	17:01:15.20	-30:07:22.9	14.927	-99.99	-99.99	0.6261283	0.0000009	7000.04554	0.568	0.532	4.545	0.349	2.950	-99.99	-99.99	BLG884.18.44767	NGC6266-NV136	
OGLE-BLG-RRLYR-41941	RRc	17:01:15.22	-30:07:20.9	15.005	-99.99	-99.99	0.3837808	0.0000021	7000.37583	0.259	0.000	-99.99	0.000	-99.99	-99.99	-99.99	BLG884.18.44782	NGC6266-NV140	
OGLE-BLG-RRLYR-41943	RRab	17:01:15.29	-30:06:44.3	15.016	-99.99	-99.99	0.5908872	0.0000027	7000.05946	0.370	0.464	4.570	0.220	2.985	-99.99	-99.99	BLG884.18.45085	NGC6266-NV185	
OGLE-BLG-RRLYR-41944	RRab	17:01:15.37	-30:06:15.7	14.998	-99.99	-99.99	0.6075342	0.0000010	7000.41533	0.315	0.414	4.708	0.208	3.423	-99.99	-99.99	BLG884.18.45298	NGC6266-NV212	
OGLE-BLG-RRLYR-41945	RRab	17:01:15.42	-30:06:53.7	14.677	-99.99	-99.99	0.6301337	0.0000018	7000.60930	0.339	0.482	4.622	0.241	3.212	-99.99	-99.99	BLG884.18.44982	NGC6266-NV167	
OGLE-BLG-RRLYR-41946	RRc	17:01:15.43	-30:06:40.9	14.436	-99.99	-99.99	0.3198807	0.0000010	7000.31703	0.124	0.101	4.896	0.000	-99.99	-99.99	-99.99	BLG884.18.44111	NGC6266-NV193	
OGLE-BLG-RRLYR-41948	RRc	17:01:15.52	-30:06:25.6	15.367	-99.99	-99.99	0.2507170	0.0000005	7000.06523	0.263	0.186	4.859	0.000	-99.99	-99.99	-99.99	BLG884.18.45231	NGC6266-NV201	
OGLE-BLG-RRLYR-41949	RRab	17:01:15.58	-30:06:34.3	14.954	-99.99	-99.99	0.5568711	0.0000007	7000.33431	0.500	0.528	4.428	0.329	2.924	-99.99	-99.99	BLG884.18.45169	NGC6266-NV199	
OGLE-BLG-RRLYR-41950	RRab	17:01:15.63	-30:08:22.0	15.316	-99.99	-99.99	0.4664129	0.0000004	7000.27124	0.834	0.498	4.099	0.398	2.195	-99.99	-99.99	BLG884.18.44580	NGC6266-NV96	
OGLE-BLG-RRLYR-41951	RRab	17:01:15.69	-30:04:50.1	15.058	-99.99	-99.99	0.5616759	0.0000006	7000.27584	0.550	0.520	4.462	0.344	2.887	-99.99	-99.99	BLG884.18.45539	NGC6266-V56	
OGLE-BLG-RRLYR-41952	RRab	17:01:15.74	-30:06:42.7	15.034	-99.99	-99.99	0.5616305	0.0000025	7000.12720	0.436	0.429	4.383	0.254	2.805	-99.99	-99.99	BLG884.18.45101	NGC6266-NV189	
OGLE-BLG-RRLYR-41953	RRab	17:01:16.07	-30:06:40.2	14.411	-99.99	-99.99	0.5057004	0.0000013	7000.05776	0.353	0.481	4.263	0.323	2.469	-99.99	-99.99	BLG884.18.44113	NGC6266-NV194	
OGLE-BLG-RRLYR-41954	RRab	17:01:16.14	-30:06:42.5	14.983	-99.99	-99.99	0.5046902	0.0000007	7000.22629	0.843	0.549	4.250	0.276	2.249	-99.99	-99.99	BLG884.18.45100	NGC6266-V1	
OGLE-BLG-RRLYR-41956	RRab	17:01:16.36	-30:06:06.6	15.039	-99.99	-99.99	0.5873898	0.0000019	7000.35888	0.513	0.482	4.513	0.295	3.029	-99.99	-99.99	BLG884.18.45334	NGC6266-NV214	
OGLE-BLG-RRLYR-41960	RRab	17:01:16.46	-30:06:51.4	15.008	-99.99	-99.99	0.6479952	0.0000026	7000.62464	0.144	0.206	4.884	0.076	3.854	-99.99	-99.99	BLG884.18.45000	NGC6266-NV171	
OGLE-BLG-RRLYR-41961	RRc	17:01:16.64	-30:06:17.8	15.099	-99.99	-99.99	0.3327551	0.0000008	7000.28721	0.247	0.105	5.015	0.076	4.222	-99.99	-99.99	BLG884.18.45285	NGC6266-NV211	
OGLE-BLG-RRLYR-41964	RRab	17:01:16.77	-30:04:47.9	15.063	-99.99	-99.99	0.5565006	0.0000009	7000.54079	0.478	0.488	4.455	0.304	2.831	-99.99	-99.99	BLG884.18.45547	NGC6266-V57	
OGLE-BLG-RRLYR-41966	RRab	17:01:17.00	-30:08:45.7	15.279	-99.99	-99.99	0.5620151	0.0000011	7000.44517	0.605	0.503	4.480	0.339	2.827	-99.99	-99.99	BLG884.18.44547	NGC6266-NV98	
OGLE-BLG-RRLYR-41967	RRc	17:01:17.03	-30:07:04.5	15.036	-99.99	-99.99	0.3031785	0.0000005	7000.03843	0.218	0.121	4.856	0.086	3.695	-99.99	-99.99	BLG884.18.44900	NGC6266-NV152	
OGLE-BLG-RRLYR-41968	RRc	17:01:17.03	-30:06:50.6	15.312	-99.99	-99.99	0.2816712	0.0000005	7000.25812	0.286	0.145	4.788	0.111	3.253	-99.99	-99.99	BLG884.18.45010	NGC6266-NV175	
OGLE-BLG-RRLYR-41969	RRab	17:01:17.39	-30:11:08.1	15.223	-99.99	-99.99	0.4765065	0.0000002	7000.22711	0.815	0.508	4.089	0.396	2.233	-99.99	-99.99	BLG884.18.44381	NGC6266-NV113	
OGLE-BLG-RRLYR-41971	RRc	17:01:17.40	-30:04:40.3	13.914	-99.99	-99.99	0.2886005	0.0000012	7000.14311	0.081	0.194	4.413	0.102	3.395	-99.99	-99.99	BLG884.18.44277	NGC6266-NV225	
OGLE-BLG-RRLYR-41973	RRab	17:01:17.49	-30:05:41.6	15.063	-99.99	-99.99	0.5509242	0.0000006	7000.24949	0.525	0.505	4.431	0.331	2.826	-99.99	-99.99	BLG884.18.45421	NGC6266-NV97	
OGLE-BLG-RRLYR-41974	RRab	17:01:17.52	-30:07:27.4	15.174	-99.99	-99.99	0.5225408	0.0000004	7000.10352	0.661	0.540	4.272	0.381	2.496	-99.99	-99.99	BLG884.18.44745	NGC6266-V24	
OGLE-BLG-RRLYR-41976	RRab	17:01:17.56	-30:04:46.0	15.126	-99.99	-99.99	0.5326031	0.0000004	7000.42160	0.677	0.549	4.330	0.376	2.656	-99.99	-99.99	BLG884.18.45551	NGC6266-NV223	
OGLE-BLG-RRLYR-41977	RRab	17:01:17.61	-30:08:35.7	15.230	-99.99	-99.99	0.6030859	0.0000034	7000.16734	0.353	0.441	4.694	0.209	3.274	-99.99	-99.99	BLG884.18.44559	NGC6266-NV99	
OGLE-BLG-RRLYR-41978	RRab	17:01:17.66	-30:06:36.9	15.097	-99.99	-99.99	0.5013329	0.0000026	7000.39768	0.665	0.442	4.287	0.220	2.197	-99.99	-99.99	BLG884.18.45149	NGC6266-V22	
OGLE-BLG-RRLYR-41979	RRab	17:01:17.68	-30:09:56.2	15.453	-99.99	-99.99	0.5173206	0.0000003	7000.17707	0.694	0.530	4.285	0.377	2.603	-99.99	-99.99	BLG884.18.45916	NGC6266-V45	
OGLE-BLG-RRLYR-41980	RRc	17:01:17.89	-30:07:17.4	15.315	-99.99	-99.99	0.2757483	0.0000014	7000.17386	0.308	0.071	5.083	0.053	5.456	-99.99	-99.99	BLG884.18.44805	NGC6266-NV142	
OGLE-BLG-RRLYR-41983	RRc	17:01:18.63	-30:07:26.9	15.326	-99.99	-99.99	0.3131697	0.0000006	7000.00355	0.259	0.118	4.914	0.073	4.375	-99.99	-99.99	BLG884.18.44748	NGC6266-NV131	
OGLE-BLG-RRLYR-41984	RRc	17:01:18.81	-30:07:32.8	15.515	-99.99	-99.99	0.2503419	0.0000012	7000.23618	0.172	0.179	4.510	0.000	-99.99	-99.99	-99.99	BLG884.18.44722	NGC6266-NV128	
OGLE-BLG-RRLYR-41985	RRab	17:01:18.83	-30:09:50.6	15.422	-99.99	-99.99	0.5045347	0.0000006	7000.40105	0.714	0.502	4.194	0.372	2.427	-99.99	-99.99	BLG884.18.44457	NGC6266-V52	
OGLE-BLG-RRLYR-41991	RRc	17:01:19.33	-30:08:44.0	15.316	-99.99	-99.99	0.3055753	0.0000004	7000.03266	0.215	0.087	5.148	0.047	3.517	-99.99	-99.99	BLG884.18.44549	NGC6266-NV101	
OGLE-BLG-RRLYR-41992	RRab	17:01:19.53	-30:08:56.1	15.360	-99.99	-99.99	0.4836250	0.0000024	7000.06690	0.572	0.437	4.126	0.232	2.021	-99.99	-99.99	BLG884.18.44532	NGC6266-NV103	
OGLE-BLG-RRLYR-41994	RRc	17:01:19.79	-30:05:58.6	15.321	-99.99	-99.99	0.2664845	0.0000003	7000.11563	0.283	0.188	4.800	0.090	3.091	-99.99	-99.99	BLG884.18.45369	NGC6266-NV100	
OGLE-BLG-RRLYR-41996	RRab	17:01:20.11	-30:05:36.6	14.958	-99.99	-99.99	0.6309210	0.0000010	7000.31328	0.339	0.427	4.732	0.234	3.397	-99.99	-99.99	BLG884.18.45433	NGC6266-NV102	
OGLE-BLG-RRLYR-41997	RRab	17:01:20.20	-30:04:00.2	15.010	-99.99	-99.99	0.6416882	0.0000022	7000.00150	0.200	0.309	4.800	0.091	3.769	-99.99	-99.99	BLG884.18.45620	NGC6266-NV228	
OGLE-BLG-RRLYR-42000	RRab	17:01:20.46	-30:06:37.8	15.054	-99.99	-99.99	0.6309217	0.0000024	7000.37455	0.143	0.234	4.793	0.000	-99.99	-99.99	-99.99	BLG884.18.45143	NGC6266-NV104	
OGLE-BLG-RRLYR-42004	RRab	17:01:20.84	-30:05:59.9	15.169	-99.99	-99.99	0.5205011	0.0000004	7000.22790	0.778	0.541	4.274	0.366	2.495	-99.99	-99.99	BLG884.18.45365	NGC6266-NV105	
OGLE-BLG-RRLYR-42006	RRc	17:01:20.99	-30:03:53.0	15.199	-99.99	-99.99	0.2790535	0.0000019	7000.25401	0.150	0.098	0.428	0.105	4.174	-99.99	-99.99	BLG884.18.45628	NGC6266-NV229	
OGLE-BLG-RRLYR-42007	RRab	17:01:21.06	-30:05:28.4	15.196	-99.99	-99.99	0.4502983	0.0000004	7000.33291	0.897	0.488	4.118	0.381	2.178	-99.99	-99.99	BLG884.18.45453	NGC6266-V21	
OGLE-BLG-RRLYR-42009	RRab	17:01:21.14	-30:08:30.5	15.141	-99.99	-99.99	0.6421657	0.0000017	7000.29275	0.385	0.442	4.772	0.258	3.388	-99.99	-99.99	BLG884.18.44566	NGC6266-V63	
OGLE-BLG-RRLYR-42011	RRab	17:01:22.09	-30:06:03.3	15.168	-99.99	-99.99	0.5036898	0.0000033	7000.23143	0.629	0.426	4.184	0.209	2.212	-99.99	-99.99	BLG884.18.45352	NGC6266-NV106	
OGLE-BLG-RRLYR-42012	RRab	17:01:22.15	-30:07:10.6	15.181	-99.99	-99.99	0.5727145	0.0000006	7000.10964	0.446	0.481	4.578	0.305	3.070	-99.99	-99.99	BLG884.18.44849	NGC6266-NV107	
OGLE-BLG-RRLYR-42013	RRab	17:01:22.27	-30:05:14.1	15.072	-99.99	-99.99	0.5793928	0.0000006	7000.36009	0.546	0.531	4.494	0.323	2.972	-99.99	-99.99	BLG884.18.45487	NGC6266-V59	
OGLE-BLG-RRLYR-42014	RRc	17:01:22.28	-30:06:38.6	15.347	-99.99	-99.99	0.2988306	0.0000004	7000.00794	0.269	0.130	4.823	0.091	3.500	-99.99	-99.99	BLG884.18.45137	NGC6266-NV108	
OGLE-BLG-RRLYR-42015	RRc	17:01:22.29	-30:04:58.5	15.200	-99.99	-99.99	0.3136033	0.0000005	7000.26097	0.254	0.109	5.088	0.072	4.370	-99.99	-99.99	BLG884.18.45518	NGC6266-V69	
OGLE-BLG-RRLYR-42020	RRab	17:01:22.87	-29:58:52.3	15.820	-99.99	-99.99	0.5387276	0.0000018	7000.24363	0.752	0.517	4.342	0.326	2.603	-99.99	-99.99	BLG884.26.706	NGC6266-V46	
OGLE-BLG-RRLYR-42021	RRab	17:01:22.93	-30:04:08.6	15.068	-99.99	-99.99	0.4719103	0.0000004	7000.28246	0.823	0.495	4.145	0.382	2.243	-99.99	-99.99	BLG884.18.45603	NGC6266-V20	
OGLE-BLG-RRLYR-42028	RRab	17:01:23.43	-30:07:22.4	15.169	-99.99	-99.99	0.6076959	0.0000010	7000.13267	0.480	0.492	4.689	0.316	3.190	-99.99	-99.99	BLG884.18.44770	NGC6266-NV109	
OGLE-BLG-RRLYR-42030	RRab	17:01:23.72	-30:08:32.4	15.212	-99.99	-99.99	0.5434483	0.0000005	7000.23392	0.634	0.535	4.355	0.368	2.673	-99.99	-99.99	BLG884.18.44564	NGC6266-V49	
OGLE-BLG-RRLYR-42032	RRc	17:01:23.82	-30:10:29.9	15.417	-99.99	-99.99	0.2691919	0.0000004	7000.01685	0.303	0.197	4.735	0.081	2.696	-99.99	-99.99	BLG884.18.44416	NGC6266-NV115	
OGLE-BLG-RRLYR-42035	RRc	17:01:24.11	-29:59:52.4	15.065	-99.99	-99.99	0.3098524	0.0000004	7000.03188	0.258	0.106	4.908	0.088	3.899	-99.99	-99.99	BLG884.26.297	NGC6266-V68	
OGLE-BLG-RRLYR-42040	RRc	17:01:24.65	-30:06:40.0	15.398	-99.99	-99.99	0.2652323	0.0000004	7000.18198	0.193	0.119	4.822	0.000	-99.99	-99.99	-99.99	BLG884.18.45128	NGC6266-NV192	
OGLE-BLG-RRLYR-42041	RRc	17:01:24.69	-30:06:54.2	15.305	-99.99	-99.99	0.3354212	0.0000006	7000.22678	0.261	0.112	5.547	0.083	4.356	-99.99	-99.99	BLG884.18.44978	NGC6266-NV110	
OGLE-BLG-RRLYR-42042	RRab	17:01:24.74	-30:08:00.3	15.373	-99.99	-99.99	0.4458883	0.0000003	7000.10786	0.898	0.499	4.057	0.390	2.090	-99.99	-99.99	BLG884.18.44635	NGC6266-V25	
OGLE-BLG-RRLYR-42043	RRab	17:01:24.74	-30:06:32.9	15.152	-99.99	-99.99	0.5652645	0.0000003	7000.54253	0.819	0.547	4.303	0.355	2.576	-99.99	-99.99	BLG884.18.45178	PU-Oph	
OGLE-BLG-RRLYR-42044	RRab	17:01:24.75	-30:06:28.7	15.243	-99.99	-99.99	0.4976633	0.0000005	7000.30577	0.742	0.505	4.224	0.374	2.469	-99.99	-99.99	BLG884.18.45207	NGC6266-V28	
OGLE-BLG-RRLYR-42045	RRc	17:01:24.76	-30:09:53.4	15.337	-99.99	-99.99	0.2988412	0.0000004	7000.01193	0.264	0.129	4.891	0.086	3.762	-99.99	-99.99	BLG884.18.44452	NGC6266-NV118	
OGLE-BLG-RRLYR-42047	RRab	17:01:25.47	-30:10:26.1	15.084	-99.99	-99.99	0.6156489	0.0000010	7000.55988	0.269	0.360	4.768	0.163	3.613	-99.99	-99.99	BLG884.18.44419	NGC6266-NV116	
OGLE-BLG-RRLYR-42049	RRab	17:01:26.41	-29:56:21.0	14.748	-99.99	-99.99	0.6153996	0.0000007	7000.38736	0.383	0.436	4.713	0.259	3.264	-99.99	-99.99	BLG884.26.409	NGC6266-V76	
OGLE-BLG-RRLYR-42051	RRc	17:01:26.58	-30:11:39.8	15.316	-99.99	-99.99	0.2496705	0.0000004	7000.13417	0.195	0.135	4.745	0.000	-99.99	-99.99	-99.99	BLG884.18.44360	-99.99	
OGLE-BLG-RRLYR-42064	RRc	17:01:29.35	-30:03:36.7	15.506	-99.99	-99.99	0.2659309	0.0000004	7000.22511	0.306	0.191	4.735	0.070	2.911	-99.99	-99.99	BLG884.18.45639	NGC6266-V61	
OGLE-BLG-RRLYR-42075	RRab	17:01:31.21	-30:05:01.7	15.076	-99.99	-99.99	0.5482516	0.0000006	7000.31478	0.614	0.540	4.391	0.360	2.776	-99.99	-99.99	BLG884.18.45508	NGC6266-V62	
OGLE-BLG-RRLYR-42091	RRd	17:01:34.10	-30:06:12.7	15.303	-99.99	-99.99	0.3193604	0.0000005	7000.29250	0.263	0.122	5.023	0.082	4.039	-99.99	-99.99	BLG884.18.45310	NGC6266-V77	
OGLE-BLG-RRLYR-42092	RRab	17:01:34.64	-30:07:20.1	15.271	-99.99	-99.99	0.5029494	0.0000006	7000.12295	0.793	0.511	4.228	0.392	2.482	-99.99	-99.99	BLG884.18.44784	NGC6266-V50	
OGLE-BLG-RRLYR-42095	RRc	17:01:34.82	-30:04:41.1	15.884	-99.99	-99.99	0.3195306	0.0000009	7000.17676	0.244	0.109	5.011	0.055	4.111	-99.99	-99.99	BLG884.18.47248	NGC6266-NV224	
OGLE-BLG-RRLYR-42098	RRab	17:01:35.20	-30:01:07.6	14.830	-99.99	-99.99	0.5659758	0.0000004	7000.31019	0.832	0.564	4.313	0.351	2.589	-99.99	-99.99	BLG884.26.236	PX-Oph	
OGLE-BLG-RRLYR-42100	RRc	17:01:35.42	-30:03:32.5	15.264	-99.99	-99.99	0.2618368	0.0000004	7000.25307	0.290	0.195	4.825	0.067	2.848	-99.99	-99.99	BLG884.18.45645	NGC6266-V51	
OGLE-BLG-RRLYR-42108	RRc	17:01:36.58	-30:00:13.1	15.050	-99.99	-99.99	0.2866281	0.0000005	7000.25879	0.288	0.186	4.782	0.085	3.295	-99.99	-99.99	BLG884.26.277	NGC6266-V60	
OGLE-BLG-RRLYR-42121	RRab	17:01:38.89	-30:03:52.8	15.107	-99.99	-99.99	0.6214583	0.0000020	7000.13915	0.399	0.455	4.655	0.265	3.269	-99.99	-99.99	BLG884.18.45627	NGC6266-V78	
OGLE-BLG-RRLYR-42122	RRab	17:01:38.98	-30:09:32.2	15.333	-99.99	-99.99	0.4888372	0.0000004	7000.42488	0.838	0.506	4.087	0.398	2.239	-99.99	-99.99	BLG884.18.44480	NGC6266-NV120	
OGLE-BLG-RRLYR-42131	RRab	17:01:41.12	-30:00:51.6	15.246	-99.99	-99.99	0.6369940	0.0000019	7000.06152	0.204	0.316	4.762	0.129	3.843	-99.99	-99.99	BLG895.16.382	-99.99	
OGLE-BLG-RRLYR-42135	RRab	17:01:41.52	-29:58:41.2	15.737	-99.99	-99.99	0.5532783	0.0000007	7000.15149	0.567	0.528	4.407	0.338	2.834	-99.99	-99.99	BLG895.16.482	-99.99	
OGLE-BLG-RRLYR-42145	RRc	17:01:43.36	-30:02:49.3	15.142	-99.99	-99.99	0.3327805	0.0000013	7000.31505	0.236	0.091	5.176	0.092	3.434	-99.99	-99.99	BLG884.17.41958	NGC6266-V75	
OGLE-BLG-RRLYR-42147	RRab	17:01:43.43	-29:56:27.0	15.256	-99.99	-99.99	0.5646813	0.0000021	7000.23058	0.539	0.496	4.427	0.325	2.770	-99.99	-99.99	BLG895.16.565	NGC6266-V67	
